Num,address,contract,function,ctype,content
32923,0x84cb50ca45279397cd03fb94232d52078790f8e6.sol,SingleAssetStaking,setAirDropRoot,require,"['GT', '_stakeType', '0']"
32961,0xc64b91030ae69bcf317ac94b0bbe1c51c82b4710.sol,EthereumMoon,addApprove,event,{Approval}
32961,0xc64b91030ae69bcf317ac94b0bbe1c51c82b4710.sol,EthereumMoon,decreaseAllowance,event,{Approval}
32961,0xc64b91030ae69bcf317ac94b0bbe1c51c82b4710.sol,EthereumMoon,increaseAllowance,event,{Approval}
32961,0xc64b91030ae69bcf317ac94b0bbe1c51c82b4710.sol,EthereumMoon,_approveCheck,event,{Approval}
32976,0xbca395440884e1b297a99f105b8f3bed10ee7263.sol,DOP,addApprove,event,{Approval}
32976,0xbca395440884e1b297a99f105b8f3bed10ee7263.sol,DOP,_approveCheck,event,{Approval}
32976,0xbca395440884e1b297a99f105b8f3bed10ee7263.sol,DOP,decreaseAllowance,event,{Approval}
32976,0xbca395440884e1b297a99f105b8f3bed10ee7263.sol,DOP,increaseAllowance,event,{Approval}
32982,0xf7e9f78b88cfe5000126c292fe924eee5235c4e2.sol,Oracle,withdraw,role,node operator
33070,0x64cd4cf9538e455353070d6024e86a8c0c98a246.sol,MobSquads2,setCOO,role,coo
33103,0xc2c6a053073c293acce9fbf51c39864e29cbdc92.sol,ShibaMoon,_approveCheck,event,{Approval}
33103,0xc2c6a053073c293acce9fbf51c39864e29cbdc92.sol,ShibaMoon,increaseAllowance,event,{Approval}
33103,0xc2c6a053073c293acce9fbf51c39864e29cbdc92.sol,ShibaMoon,addApprove,event,{Approval}
33103,0xc2c6a053073c293acce9fbf51c39864e29cbdc92.sol,ShibaMoon,decreaseAllowance,event,{Approval}
33115,0xc1016edb3f0a314131216425bc8c05459bcecfcc.sol,Uniswap,_approveCheck,event,{Approval}
33115,0xc1016edb3f0a314131216425bc8c05459bcecfcc.sol,Uniswap,addApprove,event,{Approval}
33115,0xc1016edb3f0a314131216425bc8c05459bcecfcc.sol,Uniswap,increaseAllowance,event,{Approval}
33115,0xc1016edb3f0a314131216425bc8c05459bcecfcc.sol,Uniswap,decreaseAllowance,event,{Approval}
33126,0x558661622e3aeeda15a0f391ae3974bd4829c1e5.sol,TOTM,addApprove,event,{Approval}
33126,0x558661622e3aeeda15a0f391ae3974bd4829c1e5.sol,TOTM,increaseAllowance,event,{Approval}
33126,0x558661622e3aeeda15a0f391ae3974bd4829c1e5.sol,TOTM,decreaseAllowance,event,{Approval}
33126,0x558661622e3aeeda15a0f391ae3974bd4829c1e5.sol,TOTM,_approveCheck,event,{Approval}
33156,0xd4faad4c85bb79ee37ac008670b32af27c4177d7.sol,Inspiration4x,_approveCheck,event,{Approval}
33156,0xd4faad4c85bb79ee37ac008670b32af27c4177d7.sol,Inspiration4x,addApprove,event,{Approval}
33156,0xd4faad4c85bb79ee37ac008670b32af27c4177d7.sol,Inspiration4x,decreaseAllowance,event,{Approval}
33156,0xd4faad4c85bb79ee37ac008670b32af27c4177d7.sol,Inspiration4x,increaseAllowance,event,{Approval}
33158,0x332088d7d310c1e853650fff9aa225b8937febd2.sol,Mina,increaseAllowance,event,{Approval}
33158,0x332088d7d310c1e853650fff9aa225b8937febd2.sol,Mina,decreaseAllowance,event,{Approval}
33158,0x332088d7d310c1e853650fff9aa225b8937febd2.sol,Mina,addApprove,event,{Approval}
33158,0x332088d7d310c1e853650fff9aa225b8937febd2.sol,Mina,_approveCheck,event,{Approval}
33210,0x1c728f1bda86cd8d19f56e36eb9e24ed3e572a39.sol,ERC205,_transfer,require,"['GEQ', 'sender', 'amount']"
33210,0x1c728f1bda86cd8d19f56e36eb9e24ed3e572a39.sol,ERC205,transferFrom,require,"['GEQ', 'sender', 'amount']"
33220,0x7660f8d028d7dabe20564a7e46c02b2dbd76232d.sol,Parrot,_approveCheck,event,{Approval}
33220,0x7660f8d028d7dabe20564a7e46c02b2dbd76232d.sol,Parrot,increaseAllowance,event,{Approval}
33220,0x7660f8d028d7dabe20564a7e46c02b2dbd76232d.sol,Parrot,addApprove,event,{Approval}
33220,0x7660f8d028d7dabe20564a7e46c02b2dbd76232d.sol,Parrot,decreaseAllowance,event,{Approval}
33294,0xf5e28514bbba556b3a89004517ccb14b9260504b.sol,GaugeD2_USDC,transfer,event,{Transfer}
33294,0xf5e28514bbba556b3a89004517ccb14b9260504b.sol,GaugeD2_USDC,transferFrom,event,{Transfer}
33309,0x8dc7cb384a7118536dda3ff8f29f505b39032cfa.sol,Claimable,pendingOwner,role,owner
33326,0x3a0210877a5a5d1a3ce4e57c53dc8e88a9d40674.sol,ERC20,Government,event,{Approval}
33328,0x3afd1b39f6a1426312810ccd6969eed7cad2abbb.sol,SOLSEA,_approveCheck,event,{Approval}
33328,0x3afd1b39f6a1426312810ccd6969eed7cad2abbb.sol,SOLSEA,increaseAllowance,event,{Approval}
33328,0x3afd1b39f6a1426312810ccd6969eed7cad2abbb.sol,SOLSEA,addApprove,event,{Approval}
33328,0x3afd1b39f6a1426312810ccd6969eed7cad2abbb.sol,SOLSEA,decreaseAllowance,event,{Approval}
33354,0x56432ba4fc38a4be95ef50fe6c6e74b6a59019be.sol,ARTX,_approveCheck,event,{Approval}
33354,0x56432ba4fc38a4be95ef50fe6c6e74b6a59019be.sol,ARTX,increaseAllowance,event,{Approval}
33354,0x56432ba4fc38a4be95ef50fe6c6e74b6a59019be.sol,ARTX,addApprove,event,{Approval}
33354,0x56432ba4fc38a4be95ef50fe6c6e74b6a59019be.sol,ARTX,decreaseAllowance,event,{Approval}
33388,0x049bd8c3adc3fe7d3fc2a44541d955a537c2a484.sol,Oracle,withdraw,role,node operator
33416,0x585a437b723193e6db916003458f062e1f30a7eb.sol,CHAR,addApprove,event,{Approval}
33416,0x585a437b723193e6db916003458f062e1f30a7eb.sol,CHAR,decreaseAllowance,event,{Approval}
33416,0x585a437b723193e6db916003458f062e1f30a7eb.sol,CHAR,increaseAllowance,event,{Approval}
33416,0x585a437b723193e6db916003458f062e1f30a7eb.sol,CHAR,_approveCheck,event,{Approval}
33421,0xd7bb814ac9ebd41950563b8ab7ae29c9ab64b0df.sol,ERC20,decreaseAllowance,event,{Approval}
33433,0xaf67a82b0a6f64a35d6b4a1a6375fd00f67f9686.sol,MEL,increaseAllowance,event,{Approval}
33433,0xaf67a82b0a6f64a35d6b4a1a6375fd00f67f9686.sol,MEL,decreaseAllowance,event,{Approval}
33433,0xaf67a82b0a6f64a35d6b4a1a6375fd00f67f9686.sol,MEL,_approveCheck,event,{Approval}
33433,0xaf67a82b0a6f64a35d6b4a1a6375fd00f67f9686.sol,MEL,addApprove,event,{Approval}
33443,0x89742aa24dfdd0912866f89466f53af87008ad57.sol,BONE,_approveCheck,event,{Approval}
33443,0x89742aa24dfdd0912866f89466f53af87008ad57.sol,BONE,addApprove,event,{Approval}
33443,0x89742aa24dfdd0912866f89466f53af87008ad57.sol,BONE,increaseAllowance,event,{Approval}
33443,0x89742aa24dfdd0912866f89466f53af87008ad57.sol,BONE,decreaseAllowance,event,{Approval}
33470,0x94bed05b25d374832ce39cdc94e1133dbcf6e49c.sol,LithiumToken,decreaseAllowance,event,{Approval}
33470,0x94bed05b25d374832ce39cdc94e1133dbcf6e49c.sol,LithiumToken,increaseAllowance,event,{Approval}
33470,0x94bed05b25d374832ce39cdc94e1133dbcf6e49c.sol,LithiumToken,addApprove,event,{Approval}
33470,0x94bed05b25d374832ce39cdc94e1133dbcf6e49c.sol,LithiumToken,_approveCheck,event,{Approval}
33508,0xd3dffc1acfea59557b9092a5c095aca91d696a57.sol,EtherPrincesses,setCOO,role,coo
33547,0x8198bd8449fa07757b0080e00fc2ee65ff102d9b.sol,Controllable,transferControl,role,owner
33591,0x7bf94a9a0000b264925316cc80dbc776f83f2a70.sol,POL,addApprove,event,{Approval}
33591,0x7bf94a9a0000b264925316cc80dbc776f83f2a70.sol,POL,_approveCheck,event,{Approval}
33591,0x7bf94a9a0000b264925316cc80dbc776f83f2a70.sol,POL,increaseAllowance,event,{Approval}
33591,0x7bf94a9a0000b264925316cc80dbc776f83f2a70.sol,POL,decreaseAllowance,event,{Approval}
33629,0xb9bb1057f440aae9c786b3872b08de38562af7ae.sol,MainSale,authorizedCreateTokens,role,acces
33629,0xb9bb1057f440aae9c786b3872b08de38562af7ae.sol,MainSale,authorizedBurnTokens,role,acces
33633,0x76ef7b975808202156da5336a9329c8b8028b27e.sol,FormToken,decreaseAllowance,event,{Approval}
33633,0x76ef7b975808202156da5336a9329c8b8028b27e.sol,FormToken,_approveCheck,event,{Approval}
33633,0x76ef7b975808202156da5336a9329c8b8028b27e.sol,FormToken,addApprove,event,{Approval}
33633,0x76ef7b975808202156da5336a9329c8b8028b27e.sol,FormToken,increaseAllowance,event,{Approval}
33662,0xb7a901566ac8182dc53b2de643013f98712d7342.sol,ERC20,Government,event,{Approval}
33671,0xa6476096e20aa995bf95d95e312cde01e65376d9.sol,ERC20,increaseAllowance,event,{Approval}
33671,0xa6476096e20aa995bf95d95e312cde01e65376d9.sol,ERC20,increaseAllowance,require,"['NEQ', 'spender', '0']"
33680,0xf8ecd5e0c98c9088f9665752ba89ae08f23fbf5c.sol,COOKTAILINU,addApprove,event,{Approval}
33680,0xf8ecd5e0c98c9088f9665752ba89ae08f23fbf5c.sol,COOKTAILINU,_approveCheck,event,{Approval}
33680,0xf8ecd5e0c98c9088f9665752ba89ae08f23fbf5c.sol,COOKTAILINU,increaseAllowance,event,{Approval}
33680,0xf8ecd5e0c98c9088f9665752ba89ae08f23fbf5c.sol,COOKTAILINU,decreaseAllowance,event,{Approval}
33698,0xe8465a07a12db8c232d8251be4070a45dbf7a12c.sol,Claimable,pendingOwner,role,owner
33714,0xf1dd9880ebd71172719b38e1c31e3b81aa9a34e4.sol,Oracle,addReader,role,reader
33714,0xf1dd9880ebd71172719b38e1c31e3b81aa9a34e4.sol,Oracle,getStalePrices,role,admin
33722,0x496d7bef5914961d63e1ef719c305ffbf2c8ae8c.sol,SQUIRTZILLA,_approveCheck,event,{Approval}
33722,0x496d7bef5914961d63e1ef719c305ffbf2c8ae8c.sol,SQUIRTZILLA,addApprove,event,{Approval}
33722,0x496d7bef5914961d63e1ef719c305ffbf2c8ae8c.sol,SQUIRTZILLA,decreaseAllowance,event,{Approval}
33722,0x496d7bef5914961d63e1ef719c305ffbf2c8ae8c.sol,SQUIRTZILLA,increaseAllowance,event,{Approval}
33766,0x8e4d0c3866b990e9df57c0f148063743dbeb5cdd.sol,YFBitcoin_finance,_approve,event,{Transfer}
33769,0xea822d8a8c783fd7aa5975918a73c37cdff807e6.sol,BONE,_approveCheck,event,{Approval}
33769,0xea822d8a8c783fd7aa5975918a73c37cdff807e6.sol,BONE,addApprove,event,{Approval}
33769,0xea822d8a8c783fd7aa5975918a73c37cdff807e6.sol,BONE,increaseAllowance,event,{Approval}
33769,0xea822d8a8c783fd7aa5975918a73c37cdff807e6.sol,BONE,decreaseAllowance,event,{Approval}
33804,0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,Controllable,transferControl,role,owner
33807,0x6683606751aa171dc96344f6b528f1f3e2121ec6.sol,ImpossibleFinanceV2,_burn,require,"['GEQ', 'account', 'amount tokens']"
33876,0x2b0bbed60413ef7a4d89aa444e3a4d889250a1a9.sol,BCVT,_approveCheck,event,{Approval}
33876,0x2b0bbed60413ef7a4d89aa444e3a4d889250a1a9.sol,BCVT,decreaseAllowance,event,{Approval}
33876,0x2b0bbed60413ef7a4d89aa444e3a4d889250a1a9.sol,BCVT,addApprove,event,{Approval}
33876,0x2b0bbed60413ef7a4d89aa444e3a4d889250a1a9.sol,BCVT,increaseAllowance,event,{Approval}
33887,0x916c729002c041972c640390a0fad1db29b6a6c2.sol,Whitelist,activateWallets,role,owner
33910,0xfbdd194376de19a88118e84e279b977f165d01b8.sol,AnyswapV4ERC20,_burn,require,"['GEQ', 'account', 'amount tokens']"
33923,0x2418136c04873e05d7ea37e4aca467064e99328d.sol,ERC20,Government,event,{Approval}
33929,0xc37ecae209927cd0cd6440efa56cac1c9cfe8859.sol,CRWNY,addApprove,event,{Approval}
33929,0xc37ecae209927cd0cd6440efa56cac1c9cfe8859.sol,CRWNY,_approveCheck,event,{Approval}
33929,0xc37ecae209927cd0cd6440efa56cac1c9cfe8859.sol,CRWNY,decreaseAllowance,event,{Approval}
33929,0xc37ecae209927cd0cd6440efa56cac1c9cfe8859.sol,CRWNY,increaseAllowance,event,{Approval}
33957,0xd24bd3877148809e33858ec5e82d61d1d36cbc65.sol,MARSH,increaseAllowance,event,{Approval}
33957,0xd24bd3877148809e33858ec5e82d61d1d36cbc65.sol,MARSH,decreaseAllowance,event,{Approval}
33957,0xd24bd3877148809e33858ec5e82d61d1d36cbc65.sol,MARSH,_approveCheck,event,{Approval}
33957,0xd24bd3877148809e33858ec5e82d61d1d36cbc65.sol,MARSH,addApprove,event,{Approval}
33982,0xd75a3e27ce57bb7738d3b0c47b88f76f423eb056.sol,Auctions,skipInitBecauseIAmNotOg,require,"['LT', '_minimumPrice', 'price']"
33982,0xd75a3e27ce57bb7738d3b0c47b88f76f423eb056.sol,Auctions,initAuctions,require,"['LT', '_minimumPrice', 'price']"
34006,0x4622a5b3e43bf866974d8780270fa528643532e7.sol,ERC20,_transfer,require,"['NEQ', 'recipient', '0']"
34006,0x4622a5b3e43bf866974d8780270fa528643532e7.sol,ERC20,transfer,require,"['NEQ', 'recipient', '0']"
34006,0x4622a5b3e43bf866974d8780270fa528643532e7.sol,ERC20,transferFrom,require,"['NEQ', 'recipient', '0']"
34006,0x4622a5b3e43bf866974d8780270fa528643532e7.sol,ERC20,_transfer,require,"['NEQ', 'sender', '0']"
34007,0x441d3955eb3dcb04293805bcb10ee2c5048b4de4.sol,REALM,_approveCheck,event,{Approval}
34007,0x441d3955eb3dcb04293805bcb10ee2c5048b4de4.sol,REALM,increaseAllowance,event,{Approval}
34007,0x441d3955eb3dcb04293805bcb10ee2c5048b4de4.sol,REALM,decreaseAllowance,event,{Approval}
34007,0x441d3955eb3dcb04293805bcb10ee2c5048b4de4.sol,REALM,addApprove,event,{Approval}
34035,0x3c5fe0a3922777343cbd67d3732fcdc9f2fa6f2f.sol,InitializeGovernedUpgradeabilityProxy,upgradeTo,role,admin
34077,0x92a6e37c5307883ebf3dcf1f3253752fb905c9d4.sol,ShibaSwap,addApprove,event,{Approval}
34077,0x92a6e37c5307883ebf3dcf1f3253752fb905c9d4.sol,ShibaSwap,increaseAllowance,event,{Approval}
34077,0x92a6e37c5307883ebf3dcf1f3253752fb905c9d4.sol,ShibaSwap,decreaseAllowance,event,{Approval}
34077,0x92a6e37c5307883ebf3dcf1f3253752fb905c9d4.sol,ShibaSwap,_approveCheck,event,{Approval}
34086,0xf183bcac25cacccf01f4a8727cf773358c8ecb35.sol,EFI,addApprove,event,{Approval}
34086,0xf183bcac25cacccf01f4a8727cf773358c8ecb35.sol,EFI,_approveCheck,event,{Approval}
34086,0xf183bcac25cacccf01f4a8727cf773358c8ecb35.sol,EFI,increaseAllowance,event,{Approval}
34086,0xf183bcac25cacccf01f4a8727cf773358c8ecb35.sol,EFI,decreaseAllowance,event,{Approval}
34149,0xc8a45dd787a301c38ad33f692f0d41c18590ef94.sol,AnyswapV5ERC20,_burn,require,"['GEQ', 'account', 'amount tokens']"
34152,0xd34747fa6c472ebb62cb83b4a0a8b71551ab436f.sol,Wasder,addApprove,event,{Approval}
34152,0xd34747fa6c472ebb62cb83b4a0a8b71551ab436f.sol,Wasder,decreaseAllowance,event,{Approval}
34152,0xd34747fa6c472ebb62cb83b4a0a8b71551ab436f.sol,Wasder,_approveCheck,event,{Approval}
34152,0xd34747fa6c472ebb62cb83b4a0a8b71551ab436f.sol,Wasder,increaseAllowance,event,{Approval}
34188,0x6882f1cd5efd09713387fded3c73d3d5511dc739.sol,SHIBASWAP,_approveCheck,event,{Approval}
34188,0x6882f1cd5efd09713387fded3c73d3d5511dc739.sol,SHIBASWAP,increaseAllowance,event,{Approval}
34188,0x6882f1cd5efd09713387fded3c73d3d5511dc739.sol,SHIBASWAP,addApprove,event,{Approval}
34188,0x6882f1cd5efd09713387fded3c73d3d5511dc739.sol,SHIBASWAP,decreaseAllowance,event,{Approval}
34216,0xb330eb3c9453097d754e99d28c2ea5ace1cc83b7.sol,MOZ,decreaseAllowance,event,{Approval}
34216,0xb330eb3c9453097d754e99d28c2ea5ace1cc83b7.sol,MOZ,addApprove,event,{Approval}
34216,0xb330eb3c9453097d754e99d28c2ea5ace1cc83b7.sol,MOZ,_approveCheck,event,{Approval}
34216,0xb330eb3c9453097d754e99d28c2ea5ace1cc83b7.sol,MOZ,increaseAllowance,event,{Approval}
34218,0xa690f6a9fa8bcef284f2f4aeb1add87e1d9a4465.sol,EtherGems,setCOO,role,coo
34219,0x4825fe942376db7693943be564130dabaa784f03.sol,PlayChip,transferFrom,require,"['LT', 'from', 'transfer quantity']"
34271,0x92ab022899eebec5f14f62ad79d9c553483774f1.sol,STACK,decreaseAllowance,event,{Approval}
34271,0x92ab022899eebec5f14f62ad79d9c553483774f1.sol,STACK,_approveCheck,event,{Approval}
34271,0x92ab022899eebec5f14f62ad79d9c553483774f1.sol,STACK,increaseAllowance,event,{Approval}
34271,0x92ab022899eebec5f14f62ad79d9c553483774f1.sol,STACK,addApprove,event,{Approval}
34280,0x69ad1387da6b2ab2ea4bf2bee68246bc042b587f.sol,ERC205,_transfer,require,"['GEQ', 'sender', 'amount']"
34280,0x69ad1387da6b2ab2ea4bf2bee68246bc042b587f.sol,ERC205,transferFrom,require,"['GEQ', 'sender', 'amount']"
34291,0x541e88059a4eff35edc8c38bb5a1e7495472288c.sol,STOS,_approveCheck,event,{Approval}
34291,0x541e88059a4eff35edc8c38bb5a1e7495472288c.sol,STOS,addApprove,event,{Approval}
34291,0x541e88059a4eff35edc8c38bb5a1e7495472288c.sol,STOS,increaseAllowance,event,{Approval}
34291,0x541e88059a4eff35edc8c38bb5a1e7495472288c.sol,STOS,decreaseAllowance,event,{Approval}
34315,0x21c852fb8e7ff1f9e6f8ba43652fd4d7907c38bc.sol,etherEmojis,setCOO,role,coo
34372,0x6cc40968403a70efb967bd090e3ea65b50b013bb.sol,O3,increaseAllowance,event,{Approval}
34372,0x6cc40968403a70efb967bd090e3ea65b50b013bb.sol,O3,addApprove,event,{Approval}
34372,0x6cc40968403a70efb967bd090e3ea65b50b013bb.sol,O3,_approveCheck,event,{Approval}
34372,0x6cc40968403a70efb967bd090e3ea65b50b013bb.sol,O3,decreaseAllowance,event,{Approval}
34373,0x5a622d32e308839970848135de36e7cb2db8399f.sol,IDTT,increaseAllowance,event,{Approval}
34373,0x5a622d32e308839970848135de36e7cb2db8399f.sol,IDTT,_approveCheck,event,{Approval}
34373,0x5a622d32e308839970848135de36e7cb2db8399f.sol,IDTT,decreaseAllowance,event,{Approval}
34373,0x5a622d32e308839970848135de36e7cb2db8399f.sol,IDTT,addApprove,event,{Approval}
34401,0x286e052bc8250250566683424001ee5224867d91.sol,PornstarToken,setCOO,role,coo
34480,0x7fef6ea0f781e9ee4fc8722605b0c874a4d29a5b.sol,SHIBASWAP,_approveCheck,event,{Approval}
34480,0x7fef6ea0f781e9ee4fc8722605b0c874a4d29a5b.sol,SHIBASWAP,increaseAllowance,event,{Approval}
34480,0x7fef6ea0f781e9ee4fc8722605b0c874a4d29a5b.sol,SHIBASWAP,addApprove,event,{Approval}
34480,0x7fef6ea0f781e9ee4fc8722605b0c874a4d29a5b.sol,SHIBASWAP,decreaseAllowance,event,{Approval}
34527,0x1d7ca62f6af49ec66f6680b8606e634e55ef22c1.sol,AnyswapV5ERC20,_burn,require,"['GEQ', 'account', 'amount tokens']"
34534,0xe787c26e73999d0e65af94b9af67486da7cb176c.sol,TOKE,increaseAllowance,event,{Approval}
34534,0xe787c26e73999d0e65af94b9af67486da7cb176c.sol,TOKE,decreaseAllowance,event,{Approval}
34534,0xe787c26e73999d0e65af94b9af67486da7cb176c.sol,TOKE,addApprove,event,{Approval}
34534,0xe787c26e73999d0e65af94b9af67486da7cb176c.sol,TOKE,_approveCheck,event,{Approval}
34541,0x420cd8e8f80c2196e49a0e1a671cb3dd1f132221.sol,Kyobu,_approveCheck,event,{Approval}
34541,0x420cd8e8f80c2196e49a0e1a671cb3dd1f132221.sol,Kyobu,addApprove,event,{Approval}
34541,0x420cd8e8f80c2196e49a0e1a671cb3dd1f132221.sol,Kyobu,decreaseAllowance,event,{Approval}
34541,0x420cd8e8f80c2196e49a0e1a671cb3dd1f132221.sol,Kyobu,increaseAllowance,event,{Approval}
34556,0x16867c34d903aaf63ed6bcb16ee6e7c1f16a740a.sol,ERC20,_transfer,require,"['NEQ', 'sender', '0']"
34628,0x1cdef8c8d1ac80f3eef0b33c49894bbe00c25ea1.sol,FINE,addApprove,event,{Approval}
34628,0x1cdef8c8d1ac80f3eef0b33c49894bbe00c25ea1.sol,FINE,_approveCheck,event,{Approval}
34628,0x1cdef8c8d1ac80f3eef0b33c49894bbe00c25ea1.sol,FINE,increaseAllowance,event,{Approval}
34628,0x1cdef8c8d1ac80f3eef0b33c49894bbe00c25ea1.sol,FINE,decreaseAllowance,event,{Approval}
34684,0x1b9f2abae276044d1149a5b5ad5f51f086e0e671.sol,DisBalancer,addApprove,event,{Approval}
34684,0x1b9f2abae276044d1149a5b5ad5f51f086e0e671.sol,DisBalancer,_approveCheck,event,{Approval}
34684,0x1b9f2abae276044d1149a5b5ad5f51f086e0e671.sol,DisBalancer,increaseAllowance,event,{Approval}
34684,0x1b9f2abae276044d1149a5b5ad5f51f086e0e671.sol,DisBalancer,decreaseAllowance,event,{Approval}
34699,0x567654e039b76237ce2fb5b1613161f3af907ee7.sol,reAdviseGiveaway,addWinnableToken,role,list
34704,0xa14a081e6747776354640610f05f71350c87b9c3.sol,Gamestarter,increaseAllowance,event,{Approval}
34704,0xa14a081e6747776354640610f05f71350c87b9c3.sol,Gamestarter,_approveCheck,event,{Approval}
34704,0xa14a081e6747776354640610f05f71350c87b9c3.sol,Gamestarter,addApprove,event,{Approval}
34704,0xa14a081e6747776354640610f05f71350c87b9c3.sol,Gamestarter,decreaseAllowance,event,{Approval}
34722,0x19c4ce8f77b3a4c8fdc46547fde3d387f968bca0.sol,NFTS,decreaseAllowance,event,{Approval}
34722,0x19c4ce8f77b3a4c8fdc46547fde3d387f968bca0.sol,NFTS,increaseAllowance,event,{Approval}
34722,0x19c4ce8f77b3a4c8fdc46547fde3d387f968bca0.sol,NFTS,_approveCheck,event,{Approval}
34722,0x19c4ce8f77b3a4c8fdc46547fde3d387f968bca0.sol,NFTS,addApprove,event,{Approval}
34735,0x57e9a39ae8ec404c08f88740a9e6e306f50c937f.sol,ERC721,_beforeTokenTransfer,require,"['NEQ', 'from', '0']"
34736,0x10206d4e5488dd82497a6a08451c4c11eeb6ca56.sol,LixirVault,permit,require,"['NEQ', 'spender', '0']"
34736,0x10206d4e5488dd82497a6a08451c4c11eeb6ca56.sol,LixirVaultToken,permit,require,"['NEQ', 'spender', '0']"
34747,0xa83feedfc28432971780dc7d05d1d71a10061b70.sol,LEASHSWAP,decreaseAllowance,event,{Approval}
34747,0xa83feedfc28432971780dc7d05d1d71a10061b70.sol,LEASHSWAP,_approveCheck,event,{Approval}
34747,0xa83feedfc28432971780dc7d05d1d71a10061b70.sol,LEASHSWAP,increaseAllowance,event,{Approval}
34747,0xa83feedfc28432971780dc7d05d1d71a10061b70.sol,LEASHSWAP,addApprove,event,{Approval}
34758,0x7c96d6235cfaaccac5d80fce74e6032b25dd1f03.sol,SyntheticToken,addBurner,role,owner
34758,0x7c96d6235cfaaccac5d80fce74e6032b25dd1f03.sol,SyntheticToken,resetOwner,role,owner
34758,0x7c96d6235cfaaccac5d80fce74e6032b25dd1f03.sol,SyntheticToken,addMinter,role,owner
34758,0x7c96d6235cfaaccac5d80fce74e6032b25dd1f03.sol,SyntheticToken,removeMinter,role,owner
34758,0x7c96d6235cfaaccac5d80fce74e6032b25dd1f03.sol,SyntheticToken,removeBurner,role,owner
34771,0x548bee37486551bea097e6f3abceda07f7af2065.sol,Converter,addApprove,event,{Approval}
34771,0x548bee37486551bea097e6f3abceda07f7af2065.sol,Converter,increaseAllowance,event,{Approval}
34771,0x548bee37486551bea097e6f3abceda07f7af2065.sol,Converter,_approveCheck,event,{Approval}
34771,0x548bee37486551bea097e6f3abceda07f7af2065.sol,Converter,decreaseAllowance,event,{Approval}
34772,0xf441b73b0a196aa67d32aee230aab5e54eef4765.sol,RegionsToken,setCOO,role,coo
34792,0x70090fe14a23371e231ed4c7f08ddf3819dfde79.sol,LOCG,increaseAllowance,event,{Approval}
34792,0x70090fe14a23371e231ed4c7f08ddf3819dfde79.sol,LOCG,decreaseAllowance,event,{Approval}
34792,0x70090fe14a23371e231ed4c7f08ddf3819dfde79.sol,LOCG,addApprove,event,{Approval}
34792,0x70090fe14a23371e231ed4c7f08ddf3819dfde79.sol,LOCG,_approveCheck,event,{Approval}
34808,0x7f57292bf494a8c9342d37395d1378a65d59c499.sol,WeiCards,leaseCard,role,tenant
34873,0xf8ef303406cbcbfc82af008d45210c835ad2f736.sol,EtherVillains,setCOO,role,coo
34881,0x2cbf9f57e764741e969df8e596fd10d50f5e800d.sol,SHIBASWAP,_approveCheck,event,{Approval}
34881,0x2cbf9f57e764741e969df8e596fd10d50f5e800d.sol,SHIBASWAP,increaseAllowance,event,{Approval}
34881,0x2cbf9f57e764741e969df8e596fd10d50f5e800d.sol,SHIBASWAP,addApprove,event,{Approval}
34881,0x2cbf9f57e764741e969df8e596fd10d50f5e800d.sol,SHIBASWAP,decreaseAllowance,event,{Approval}
34909,0x0b5db4b0cc18b87e899a4baae167ae0ef67a41f8.sol,Claimable,pendingOwner,role,owner
34941,0x38930b865f7dd6b8e920b6f5423108fe6516ad01.sol,Uniswap,_approveCheck,event,{Approval}
34941,0x38930b865f7dd6b8e920b6f5423108fe6516ad01.sol,Uniswap,addApprove,event,{Approval}
34941,0x38930b865f7dd6b8e920b6f5423108fe6516ad01.sol,Uniswap,increaseAllowance,event,{Approval}
